genres,id,original_title
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",1492,1492: Conquest of Paradise
"[{'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}]",8689,Cannibal Holocaust
"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",10555,Shark Tale
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",11128,Ladder 49
"[{'id': 18, 'name': 'Drama'}]",22842,Black Cloud
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1599,I Heart Huckabees
"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",14024,Raise Your Voice
"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",11045,Taxi
"[{'id': 18, 'name': 'Drama'}]",15503,Around the Bend
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",14337,Primer
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",26108,Stage Beauty
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",4380,Shall We Dance?
"[{'id': 10402, 'name': 'Music'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",3989,Team America: World Police
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",16358,Eulogy
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",25313,P.S.
"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",2438,The Country Girl
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",65550,The Rose Tattoo
"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",29445,Epidemic
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",11121,Tess
"[{'id': 35, 'name': 'Comedy'}]",55457,I Wanna Hold Your Hand
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",101887,Spinning Boris
"[{'id': 14, 'name': 'Fantasy'}]",23739,Circle of Iron
"[{'id': 28, 'name': 'Action'}]",21241,Cannonball
"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",3053,The Fearless Vampire Killers
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",28356,Black Beauty
"[{'id': 18, 'name': 'Drama'}, {'id': 99, 'name': 'Documentary'}]",12456,De fem benspænd
"[{'id': 99, 'name': 'Documentary'}]",55047,Born Rich
"[{'id': 27, 'name': 'Horror'}]",28153,It's Alive
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",18499,Le déclin de l'empire américain
"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",36616,Bébé's Kids
"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",13644,All I Want For Christmas
"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",41936,La vie et rien d'autre
"[{'id': 18, 'name': 'Drama'}]",13416,Friday Night Lights
"[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}]",1435,Tarnation
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",11099,The Final Cut
[],167177,Hair Show
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",12483,Riding the Bullet
"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",184530,Spin
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",18701,Being Julia
"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",2319,The Dust Factory
"[{'id': 18, 'name': 'Drama'}]",110351,Thérèse: The Story of Saint Thérèse of Lisieux
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",15566,Surviving Christmas
"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",1970,The Grudge
"[{'id': 35, 'name': 'Comedy'}]",8849,Alfie
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",9675,Sideways
"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",4553,The Machinist
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",11109,Vera Drake
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",48678,Falling Angels
"[{'id': 35, 'name': 'Comedy'}]",202587,Stella Street
[],126148,Lightning in a Bottle
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",16131,Undertow
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",9391,Enduring Love
"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}]",176,Saw
"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",1677,Ray
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",10740,Birth
"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10752, 'name': 'War'}]",66641,Voices of Iraq
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",9806,The Incredibles
"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",19614,Fade to Black
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",12777,It's All About Love
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",47959,Callas Forever
"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",5255,The Polar Express
"[{'id': 18, 'name': 'Drama'}]",11184,Kinsey
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",11249,Seed of Chucky
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",10589,After the Sunset
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",9801,Bridget Jones: The Edge of Reason
"[{'id': 18, 'name': 'Drama'}]",866,Finding Neverland
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",4251,Veer-Zaara
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",2059,National Treasure
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",140,La mala educación
"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",11836,The SpongeBob SquarePants Movie
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",43743,Fabled
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]",17818,San Antonio
"[{'id': 10752, 'name': 'War'}, {'id': 36, 'name': 'History'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1966,Alexander
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",13673,Christmas with the Kranks
"[{'id': 99, 'name': 'Documentary'}]",174787,Guerrilla: The Taking of Patty Hearst
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",26347,Notre musique
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2288,Closer
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",15397,I Am David
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}]",9550,十面埋伏
"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",163,Ocean's Twelve
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",36648,Blade: Trinity
"[{'id': 35, 'name': 'Comedy'}]",15788,The Bellboy
"[{'id': 99, 'name': 'Documentary'}]",33377,Bush's Brain
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",18973,Cinderfella
"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}]",41253,Damn Yankees!
"[{'id': 35, 'name': 'Comedy'}]",15787,The Delicate Delinquent
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",35188,The Disorderly Orderly
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",35189,The Errand Boy
"[{'id': 35, 'name': 'Comedy'}]",52122,The Family Jewels
"[{'id': 35, 'name': 'Comedy'}]",28333,The Ladies Man
"[{'id': 35, 'name': 'Comedy'}]",24062,The Patsy
"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",43670,Stateside
"[{'id': 35, 'name': 'Comedy'}]",58182,The Stooge
"[{'id': 99, 'name': 'Documentary'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",33740,That's Entertainment!
"[{'id': 99, 'name': 'Documentary'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",74719,"That's Entertainment, Part II"
"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}, {'id': 10751, 'name': 'Family'}]",77448,That's Entertainment! III
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10752, 'name': 'War'}]",43752,The Wackiest Ship in the Army
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",42668,Alexander the Great
"[{'id': 878, 'name': 'Science Fiction'}]",25952,Conquest of Space
"[{'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",16248,D.A.R.Y.L.
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",15613,Fire in the Sky
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",151848,The Garden of Allah
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",30719,I'll Be Seeing You
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",28421,The Invisible Man Returns
"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",47657,The Last Minute
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",8424,Jeux d'enfants
"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",32558,Portrait of Jennie
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",50085,Ruby Gentry
"[{'id': 18, 'name': 'Drama'}]",50034,Secret Honor
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",42401,Since You Went Away
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",67962,A Slipping Down Life
"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",30996,Splatter University
"[{'id': 18, 'name': 'Drama'}]",44375,Twist
"[{'id': 99, 'name': 'Documentary'}]",18889,Control Room
"[{'id': 99, 'name': 'Documentary'}]",210864,Celsius 41.11: The Temperature at Which the Brain... Begins to Die
"[{'id': 18, 'name': 'Drama'}]",70368,The Cheat
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",3016,Dr. Jekyll and Mr. Hyde
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",2972,"Der Golem, wie er in die Welt kam"
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}]",71065,The Last of the Mohicans
"[{'id': 35, 'name': 'Comedy'}]",42510,The Idle Class
"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",58129,Körkarlen
"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",29267,Der müde Tod
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",36841,The Sheik
"[{'id': 27, 'name': 'Horror'}]",57283,Häxan
[],171432,The Man from Beyond
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",18987,The Hunchback of Notre Dame
"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",41348,Why Worry?
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",27511,He Who Gets Slapped
"[{'id': 35, 'name': 'Comedy'}]",96713,The Marriage Circle
"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",992,"Sherlock, Jr."
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",3060,The Big Parade
"[{'id': 35, 'name': 'Comedy'}]",42359,The Freshman
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",1405,Greed
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",964,The Phantom of the Opera
"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",939,The Jazz Singer
"[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}]",697,Oktyabr
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",104433,Old San Francisco
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}]",27503,The Unknown
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",905,Die Büchse der Pandora
"[{'id': 35, 'name': 'Comedy'}]",31411,The Cameraman
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",28189,La Chute de la maison Usher
"[{'id': 18, 'name': 'Drama'}]",3061,The Crowd
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",27517,The Man Who Laughs
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",42538,Sadie Thompson
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",25768,"Steamboat Bill, Jr."
"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",120833,Applause
"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",626,Un chien andalou
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",27899,Little Caesar
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",5729,L'âge d'or
"[{'id': 18, 'name': 'Drama'}]",42816,The Champ
"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}]",13911,Monkey Business
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",51394,Night Nurse
"[{'id': 35, 'name': 'Comedy'}]",48365,Boudu sauvé des eaux
"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",3574,Doctor X
"[{'id': 99, 'name': 'Documentary'}]",91,Las Hurdes
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",31592,The Old Dark House
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",43132,Rasputin and the Empress
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",877,Scarface
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",875,Shanghai Express
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",28268,Otona no miru ehon - Umarete wa mita keredo
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",779,Vampyr - Der Traum des Allan Grey
"[{'id': 18, 'name': 'Drama'}]",56724,What Price Hollywood?
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",39130,Dinner at Eight
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}]",28046,The Ghoul
"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",31511,Gold Diggers of 1933
"[{'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",3031,Island of Lost Souls
"[{'id': 35, 'name': 'Comedy'}]",43130,Lady for a Day
"[{'id': 35, 'name': 'Comedy'}]",43595,She Done Him Wrong
"[{'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",43149,The Son of Kong
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",43148,The Vampire Bat
"[{'id': 18, 'name': 'Drama'}]",50073,Wild Boys of the Road
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",43904,L'Atalante
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",43693,The Barretts of Wimpole Street
"[{'id': 27, 'name': 'Horror'}]",24106,The Black Cat
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",47921,Imitation of Life
"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",49640,The Lawless Frontier
"[{'id': 28, 'name': 'Action'}, {'id': 10752, 'name': 'War'}]",46910,The Lost Patrol
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",43689,The Merry Widow
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",22614,The Scarlet Pimpernel
"[{'id': 18, 'name': 'Drama'}]",51949,Toni
"[{'id': 35, 'name': 'Comedy'}]",43889,Bonnie Scotland
"[{'id': 18, 'name': 'Drama'}]",43896,The Informer
"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",28910,Mark of the Vampire
"[{'id': 27, 'name': 'Horror'}, {'id': 80, 'name': 'Crime'}]",17907,The Raven
"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",27970,Werewolf of London
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",52677,Le crime de Monsieur Lange
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",14615,Fury
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",31773,Libeled Lady
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",24807,Mr. Deeds Goes to Town
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",17030,The Petrified Forest
"[{'id': 27, 'name': 'Horror'}]",23389,Revolt of the Zombies
"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",31548,Show Boat
"[{'id': 18, 'name': 'Drama'}]",54569,These Three
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",38721,Wife vs. Secretary
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",43874,Camille
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",16515,Captains Courageous
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",27973,Dead End
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",20642,Double Wedding
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",37650,Nothing Sacred
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",43867,The Prisoner of Zenda
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",43864,Stage Door
"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",23101,Topper
[],60562,The Big Broadcast of 1938
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",46688,The Dawn Patrol
"[{'id': 35, 'name': 'Comedy'}]",16274,Holiday
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",99318,The Shopworn Angel
"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",55207,Gaslight
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",31868,Intermezzo: A Love Story
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",37698,The Roaring Twenties
"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",3084,Wuthering Heights
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",46069,残菊物語
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",43806,Abe Lincoln in Illinois
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",55604,Boom Town
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",26635,Brother Orchid
"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",43811,"Edison, the Man"
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",17801,The Letter
"[{'id': 28, 'name': 'Action'}]",26201,The Sea Hawk
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",29884,Ball of Fire
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",45978,元禄 忠臣蔵
"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",38914,Here Comes Mr. Jordan
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",33523,In the Navy
